id,text,label
1249,You have sent Rs.13674.00 to mother@upi via UPI. Ref No 7679647516. Date: 23-Apr-25. Avl bal Rs.30812.00.,Transfers Sent
1250,Rs.17259.00 credited to your a/c XXXX5808 from paytm@upi. Ref No 7193267155. Avl bal Rs.88679.00.,Transfers Received
1251,Failed UPI transaction of Rs.13809.00 attempted at swiggy@upi on 24-May-25. Ref No 2942617858. Amount will be reversed if debited.,Failed Transactions
1252,Rs.15418.00 paid via UPI for bescom bill. Ref No 9466778346.,Bills & Recharge
1253,Rs.10661.00 debited towards delhimetro ride via UPI. Ref No 7728534915. Avl bal Rs.44349.00.,Transport
1254,Rs.13902.00 credited to your a/c XXXX3846 from refund@upi. Ref No 6299629901. Avl bal Rs.90985.00.,Transfers Received
1255,You have sent Rs.9403.00 to brother@upi via UPI. Ref No 4483977159. Date: 13-Oct-25. Avl bal Rs.87700.00.,Transfers Sent
1256,Failed UPI transaction of Rs.12215.00 attempted at zomato@upi on 13-Apr-25. Ref No 9501153852. Amount will be reversed if debited.,Failed Transactions
1257,Rs.16851.00 paid via UPI for dth bill. Ref No 3030443449.,Bills & Recharge
1258,Rs.15099.00 credited to your a/c XXXX9515 from googlepay@upi. Ref No 2302833668. Avl bal Rs.52818.00.,Transfers Received
1259,UPI AutoPay: Rs.17454.00 deducted for tataplay subscription. Ref No 4399184304.,Entertainment/Subscriptions
1260,Your a/c XXXX5070 debited by Rs.17176.00 on 12-Nov-25 to myntra@upi. Ref No 3744843588. Avl bal Rs.30377.00.,Shopping
1261,Your a/c XXXX9618 debited by Rs.13218.00 on 29-Apr-25 to lifestylestore@upi. Ref No 7643801845. Avl bal Rs.59417.00.,Shopping
1262,Your UPI transaction of Rs.13347.00 to redbus was successful. Ref No 1681305748.,Travel & Booking
1263,Your UPI transaction of Rs.8737.00 to makemytrip was successful. Ref No 9075555745.,Travel & Booking
1264,Your a/c XXXX3758 debited by Rs.17940.00 on 10-Aug-25 to reliance@upi. Ref No 1662379791. Avl bal Rs.70991.00.,Shopping
1265,UPI AutoPay: Rs.11187.00 deducted for sonyliv subscription. Ref No 1031112217.,Entertainment/Subscriptions
1266,Rs.13362.00 paid via UPI for airtel bill. Ref No 8825120861.,Bills & Recharge
1267,Rs.925.00 paid via UPI for bsnl bill. Ref No 9652994485.,Bills & Recharge
1268,Your a/c XXXX9404 debited by Rs.14056.00 on 01-Apr-25 to amazon@upi. Ref No 2341693872. Avl bal Rs.53571.00.,Shopping
1269,Rs.6169.00 credited to your a/c XXXX8750 from company@upi. Ref No 6899104682. Avl bal Rs.69909.00.,Transfers Received
1270,Your a/c XXXX9627 debited by Rs.6924.00 on 07-Sep-25 to shoppersstop@upi. Ref No 3861671158. Avl bal Rs.1720.00.,Shopping
1271,UPI AutoPay: Rs.6680.00 deducted for youtube subscription. Ref No 6378556586.,Entertainment/Subscriptions
1272,Rs.18004.00 paid via UPI for jio bill. Ref No 7420650663.,Bills & Recharge
1273,UPI AutoPay: Rs.9194.00 deducted for youtube subscription. Ref No 6255176395.,Entertainment/Subscriptions
1274,Rs.15471.00 debited towards delhimetro ride via UPI. Ref No 6442155105. Avl bal Rs.91541.00.,Transport
1275,Your a/c XXXX3078 debited by Rs.12641.00 on 20-May-25 to myntra@upi. Ref No 7068051450. Avl bal Rs.93522.00.,Shopping
1276,Rs.4991.00 debited towards delhimetro ride via UPI. Ref No 1163504017. Avl bal Rs.3814.00.,Transport
1277,Rs.13246.00 paid via UPI for airtel bill. Ref No 1475290048.,Bills & Recharge
1278,Your a/c XXXX5088 debited by Rs.19037.00 on 08-Aug-25 to lifestylestore@upi. Ref No 2278667283. Avl bal Rs.67691.00.,Shopping
1279,UPI AutoPay: Rs.18731.00 deducted for sonyliv subscription. Ref No 3048183801.,Entertainment/Subscriptions
1280,You have sent Rs.8951.00 to friend@upi via UPI. Ref No 4231870965. Date: 27-Nov-25. Avl bal Rs.47260.00.,Transfers Sent
1281,Rs.136.00 debited towards uber ride via UPI. Ref No 7488383425. Avl bal Rs.77208.00.,Transport
1282,Your a/c XXXX9995 debited by Rs.13562.00 on 03-Jul-25 to amazon@upi. Ref No 5587771769. Avl bal Rs.88315.00.,Shopping
1283,Your UPI transaction of Rs.13250.00 to irctc was successful. Ref No 4265125531.,Travel & Booking
1284,Failed UPI transaction of Rs.19528.00 attempted at ola@upi on 25-Nov-25. Ref No 9898080682. Amount will be reversed if debited.,Failed Transactions
1285,UPI transaction of Rs.1079.00 made to kfc on 07-Apr-25. Ref No 4601491525. Avl bal Rs.61658.00.,Food & Delivery
1286,Rs.251.00 paid via UPI for vodafone bill. Ref No 2579664620.,Bills & Recharge
1287,Your UPI transaction of Rs.18704.00 to indigo was successful. Ref No 9259104989.,Travel & Booking
1288,Rs.13022.00 debited towards uber ride via UPI. Ref No 2641195692. Avl bal Rs.78637.00.,Transport
1289,UPI AutoPay: Rs.4718.00 deducted for gaana subscription. Ref No 3884516474.,Entertainment/Subscriptions
1290,Your UPI transaction of Rs.8281.00 to irctc was successful. Ref No 5055567185.,Travel & Booking
1291,Rs.1658.00 debited towards uber ride via UPI. Ref No 6846964950. Avl bal Rs.38356.00.,Transport
1292,Your a/c XXXX1318 debited by Rs.13370.00 on 06-Jan-25 to flipkart@upi. Ref No 9472613253. Avl bal Rs.11178.00.,Shopping
1293,You have sent Rs.8041.00 to sister@upi via UPI. Ref No 2608962920. Date: 04-Jan-25. Avl bal Rs.92746.00.,Transfers Sent
1294,Rs.18991.00 paid via UPI for dth bill. Ref No 9317247120.,Bills & Recharge
1295,Your a/c XXXX1702 debited by Rs.11592.00 on 10-Feb-25 to lifestylestore@upi. Ref No 2237041546. Avl bal Rs.69679.00.,Shopping
1296,Rs.12853.00 debited towards ola ride via UPI. Ref No 1938141153. Avl bal Rs.23483.00.,Transport
1297,Rs.895.00 credited to your a/c XXXX7333 from paytm@upi. Ref No 4840124267. Avl bal Rs.39079.00.,Transfers Received
1298,Your a/c XXXX2516 debited by Rs.327.00 on 24-Oct-25 to reliance@upi. Ref No 3558107197. Avl bal Rs.70340.00.,Shopping
1299,Failed UPI transaction of Rs.13318.00 attempted at swiggy@upi on 11-Jul-25. Ref No 3287136886. Amount will be reversed if debited.,Failed Transactions
1300,Rs.16248.00 credited to your a/c XXXX2981 from googlepay@upi. Ref No 3262532416. Avl bal Rs.63016.00.,Transfers Received
1301,UPI AutoPay: Rs.12476.00 deducted for spotify subscription. Ref No 1741742190.,Entertainment/Subscriptions
1302,UPI transaction of Rs.17263.00 made to burgerking on 24-Mar-25. Ref No 5987340578. Avl bal Rs.9456.00.,Food & Delivery
1303,Rs.6268.00 debited towards rapido ride via UPI. Ref No 2730439422. Avl bal Rs.46876.00.,Transport
1304,Failed UPI transaction of Rs.17404.00 attempted at ola@upi on 11-Dec-25. Ref No 4927677870. Amount will be reversed if debited.,Failed Transactions
1305,Your a/c XXXX8079 debited by Rs.14800.00 on 03-May-25 to reliance@upi. Ref No 9427299343. Avl bal Rs.91852.00.,Shopping
1306,Your a/c XXXX9905 debited by Rs.7178.00 on 06-Apr-25 to shoppersstop@upi. Ref No 6799958855. Avl bal Rs.62595.00.,Shopping
1307,UPI transaction of Rs.5301.00 made to zomato on 14-Jun-25. Ref No 7124401783. Avl bal Rs.19633.00.,Food & Delivery
1308,Your UPI transaction of Rs.13787.00 to airindia was successful. Ref No 6786944726.,Travel & Booking
1309,Your UPI transaction of Rs.7442.00 to airindia was successful. Ref No 5618807057.,Travel & Booking
1310,You have sent Rs.11058.00 to mother@upi via UPI. Ref No 6723242693. Date: 28-Nov-25. Avl bal Rs.91940.00.,Transfers Sent
1311,Rs.18499.00 paid via UPI for jio bill. Ref No 5076530467.,Bills & Recharge
1312,Rs.4155.00 credited to your a/c XXXX3937 from phonepe@upi. Ref No 9602675578. Avl bal Rs.76140.00.,Transfers Received
1313,Rs.3796.00 credited to your a/c XXXX3667 from phonepe@upi. Ref No 6455406860. Avl bal Rs.63954.00.,Transfers Received
1314,Your UPI transaction of Rs.8772.00 to redbus was successful. Ref No 3283212552.,Travel & Booking
1315,Rs.7492.00 credited to your a/c XXXX3666 from phonepe@upi. Ref No 2093679793. Avl bal Rs.9967.00.,Transfers Received
1316,Your a/c XXXX1607 debited by Rs.6216.00 on 04-Jul-25 to lifestylestore@upi. Ref No 8313055867. Avl bal Rs.31954.00.,Shopping
1317,Your UPI transaction of Rs.8585.00 to airindia was successful. Ref No 9900696938.,Travel & Booking
1318,Failed UPI transaction of Rs.16729.00 attempted at swiggy@upi on 16-Dec-25. Ref No 6659874350. Amount will be reversed if debited.,Failed Transactions
1319,Rs.1372.00 credited to your a/c XXXX9982 from refund@upi. Ref No 3670982651. Avl bal Rs.56653.00.,Transfers Received
1320,Failed UPI transaction of Rs.1459.00 attempted at ola@upi on 27-Mar-25. Ref No 5592877508. Amount will be reversed if debited.,Failed Transactions
1321,Failed UPI transaction of Rs.2685.00 attempted at zomato@upi on 07-May-25. Ref No 4467737603. Amount will be reversed if debited.,Failed Transactions
1322,Your a/c XXXX8060 debited by Rs.3796.00 on 28-Dec-25 to flipkart@upi. Ref No 9356482483. Avl bal Rs.11556.00.,Shopping
1323,UPI transaction of Rs.15293.00 made to swiggy on 03-Mar-25. Ref No 3166312280. Avl bal Rs.6575.00.,Food & Delivery
1324,Your UPI transaction of Rs.2295.00 to indigo was successful. Ref No 4233430867.,Travel & Booking
1325,Your UPI transaction of Rs.3196.00 to redbus was successful. Ref No 5127198912.,Travel & Booking
1326,UPI AutoPay: Rs.10831.00 deducted for hotstar subscription. Ref No 4157941104.,Entertainment/Subscriptions
1327,UPI transaction of Rs.12527.00 made to swiggy on 12-Dec-25. Ref No 8374935004. Avl bal Rs.82597.00.,Food & Delivery
1328,You have sent Rs.9080.00 to mother@upi via UPI. Ref No 8404676334. Date: 20-Nov-25. Avl bal Rs.45784.00.,Transfers Sent
1329,Your UPI transaction of Rs.1100.00 to bookmyshow was successful. Ref No 3111230648.,Travel & Booking
1330,Your UPI transaction of Rs.7752.00 to redbus was successful. Ref No 9954153048.,Travel & Booking
1331,Your UPI transaction of Rs.17163.00 to makemytrip was successful. Ref No 4278760845.,Travel & Booking
1332,UPI AutoPay: Rs.18050.00 deducted for hotstar subscription. Ref No 3506724299.,Entertainment/Subscriptions
1333,Failed UPI transaction of Rs.10737.00 attempted at myntra@upi on 08-Jan-25. Ref No 2832401822. Amount will be reversed if debited.,Failed Transactions
1334,UPI transaction of Rs.211.00 made to burgerking on 07-Jun-25. Ref No 8027122046. Avl bal Rs.35199.00.,Food & Delivery
1335,Your UPI transaction of Rs.12417.00 to irctc was successful. Ref No 2106133973.,Travel & Booking
1336,Rs.18074.00 debited towards uber ride via UPI. Ref No 1914944435. Avl bal Rs.74420.00.,Transport
1337,Your a/c XXXX4018 debited by Rs.12579.00 on 20-Apr-25 to reliance@upi. Ref No 7920982964. Avl bal Rs.92941.00.,Shopping
1338,You have sent Rs.18636.00 to brother@upi via UPI. Ref No 9680380212. Date: 16-Feb-25. Avl bal Rs.87432.00.,Transfers Sent
1339,Rs.3644.00 debited towards delhimetro ride via UPI. Ref No 6965326391. Avl bal Rs.76392.00.,Transport
1340,Rs.3922.00 debited towards uber ride via UPI. Ref No 7357973198. Avl bal Rs.72048.00.,Transport
1341,You have sent Rs.7282.00 to mother@upi via UPI. Ref No 6686546758. Date: 06-Nov-25. Avl bal Rs.6412.00.,Transfers Sent
1342,Rs.11443.00 debited towards ola ride via UPI. Ref No 1639348539. Avl bal Rs.40408.00.,Transport
1343,Rs.16583.00 paid via UPI for bsnl bill. Ref No 3451492576.,Bills & Recharge
1344,Rs.1935.00 credited to your a/c XXXX6557 from refund@upi. Ref No 3776818327. Avl bal Rs.83528.00.,Transfers Received
1345,UPI AutoPay: Rs.11236.00 deducted for sonyliv subscription. Ref No 7965027411.,Entertainment/Subscriptions
1346,Failed UPI transaction of Rs.14697.00 attempted at zomato@upi on 11-Jul-25. Ref No 5111145782. Amount will be reversed if debited.,Failed Transactions
1347,Your UPI transaction of Rs.8446.00 to indigo was successful. Ref No 2096349864.,Travel & Booking
1348,Rs.1045.00 paid via UPI for gaspay bill. Ref No 2630980578.,Bills & Recharge
1349,Rs.4108.00 credited to your a/c XXXX3887 from googlepay@upi. Ref No 3270547957. Avl bal Rs.48435.00.,Transfers Received
1350,Failed UPI transaction of Rs.9066.00 attempted at myntra@upi on 08-Feb-25. Ref No 6029478059. Amount will be reversed if debited.,Failed Transactions
1351,Rs.5074.00 credited to your a/c XXXX8081 from refund@upi. Ref No 1226297430. Avl bal Rs.28715.00.,Transfers Received
1352,UPI AutoPay: Rs.16374.00 deducted for netflix subscription. Ref No 4244345115.,Entertainment/Subscriptions
1353,Your a/c XXXX7815 debited by Rs.6560.00 on 12-Mar-25 to myntra@upi. Ref No 1127342941. Avl bal Rs.58087.00.,Shopping
1354,Rs.10892.00 debited towards uber ride via UPI. Ref No 4020403740. Avl bal Rs.73645.00.,Transport
1355,UPI transaction of Rs.9685.00 made to swiggy on 30-Oct-25. Ref No 4054411986. Avl bal Rs.78364.00.,Food & Delivery
1356,Rs.15734.00 paid via UPI for gaspay bill. Ref No 8217780081.,Bills & Recharge
1357,Your UPI transaction of Rs.2567.00 to redbus was successful. Ref No 1953424864.,Travel & Booking
1358,UPI AutoPay: Rs.3347.00 deducted for hotstar subscription. Ref No 9526323984.,Entertainment/Subscriptions
1359,Failed UPI transaction of Rs.12249.00 attempted at amazon@upi on 01-Oct-25. Ref No 3745360378. Amount will be reversed if debited.,Failed Transactions
1360,UPI transaction of Rs.658.00 made to pizzahut on 24-May-25. Ref No 7434980418. Avl bal Rs.86447.00.,Food & Delivery
1361,Failed UPI transaction of Rs.16804.00 attempted at flipkart@upi on 23-Aug-25. Ref No 3074349388. Amount will be reversed if debited.,Failed Transactions
1362,You have sent Rs.201.00 to friend@upi via UPI. Ref No 2215582078. Date: 02-Jul-25. Avl bal Rs.32953.00.,Transfers Sent
1363,Rs.17081.00 credited to your a/c XXXX2346 from googlepay@upi. Ref No 7296407505. Avl bal Rs.24170.00.,Transfers Received
1364,Rs.17288.00 debited towards bmtc ride via UPI. Ref No 5693640501. Avl bal Rs.41539.00.,Transport
1365,UPI transaction of Rs.17037.00 made to swiggy on 23-Sep-25. Ref No 6798093595. Avl bal Rs.82019.00.,Food & Delivery
1366,Your UPI transaction of Rs.13146.00 to irctc was successful. Ref No 2843287475.,Travel & Booking
1367,Your UPI transaction of Rs.2028.00 to irctc was successful. Ref No 3936600621.,Travel & Booking
1368,You have sent Rs.1545.00 to brother@upi via UPI. Ref No 8680711267. Date: 09-Jul-25. Avl bal Rs.88093.00.,Transfers Sent
1369,Rs.16030.00 debited towards ola ride via UPI. Ref No 1591150088. Avl bal Rs.27787.00.,Transport
1370,UPI transaction of Rs.3680.00 made to burgerking on 24-Oct-25. Ref No 5751024871. Avl bal Rs.71992.00.,Food & Delivery
1371,You have sent Rs.7889.00 to mother@upi via UPI. Ref No 6274108538. Date: 05-Nov-25. Avl bal Rs.1559.00.,Transfers Sent
1372,UPI AutoPay: Rs.2663.00 deducted for hotstar subscription. Ref No 4784977444.,Entertainment/Subscriptions
1373,Your UPI transaction of Rs.13344.00 to indigo was successful. Ref No 4835055692.,Travel & Booking
1374,Rs.4356.00 debited towards rapido ride via UPI. Ref No 1381635054. Avl bal Rs.10780.00.,Transport
1375,Your a/c XXXX3669 debited by Rs.17459.00 on 21-Mar-25 to lifestylestore@upi. Ref No 7112440921. Avl bal Rs.60470.00.,Shopping
1376,Rs.13962.00 debited towards rapido ride via UPI. Ref No 1965994297. Avl bal Rs.22749.00.,Transport
1377,Rs.17276.00 credited to your a/c XXXX1803 from company@upi. Ref No 6317311160. Avl bal Rs.79948.00.,Transfers Received
1378,UPI transaction of Rs.8572.00 made to pizzahut on 21-Dec-25. Ref No 8226554398. Avl bal Rs.29853.00.,Food & Delivery
1379,UPI transaction of Rs.16852.00 made to dominos on 02-Jan-25. Ref No 5166202012. Avl bal Rs.56131.00.,Food & Delivery
1380,Rs.902.00 debited towards delhimetro ride via UPI. Ref No 2034301512. Avl bal Rs.52344.00.,Transport
1381,Your a/c XXXX1337 debited by Rs.19488.00 on 17-May-25 to shoppersstop@upi. Ref No 5721806522. Avl bal Rs.68737.00.,Shopping
1382,UPI transaction of Rs.17504.00 made to kfc on 23-Jan-25. Ref No 3663391241. Avl bal Rs.39711.00.,Food & Delivery
1383,Your UPI transaction of Rs.6206.00 to indigo was successful. Ref No 3973541958.,Travel & Booking
1384,UPI transaction of Rs.10147.00 made to dominos on 17-Nov-25. Ref No 6070789456. Avl bal Rs.29920.00.,Food & Delivery
1385,Your a/c XXXX6775 debited by Rs.18838.00 on 15-May-25 to myntra@upi. Ref No 1763243023. Avl bal Rs.81460.00.,Shopping
1386,UPI AutoPay: Rs.13896.00 deducted for gaana subscription. Ref No 5393691158.,Entertainment/Subscriptions
1387,UPI transaction of Rs.7793.00 made to swiggy on 19-Jun-25. Ref No 9045605351. Avl bal Rs.12752.00.,Food & Delivery
1388,UPI AutoPay: Rs.1122.00 deducted for tataplay subscription. Ref No 4994939493.,Entertainment/Subscriptions
1389,Your a/c XXXX8701 debited by Rs.16828.00 on 17-Jan-25 to amazon@upi. Ref No 2585632381. Avl bal Rs.2310.00.,Shopping
1390,Rs.12297.00 debited towards delhimetro ride via UPI. Ref No 2780327022. Avl bal Rs.43572.00.,Transport
1391,Rs.13746.00 debited towards rapido ride via UPI. Ref No 4712130810. Avl bal Rs.45582.00.,Transport
1392,UPI AutoPay: Rs.5894.00 deducted for gaana subscription. Ref No 7008604011.,Entertainment/Subscriptions
1393,Your UPI transaction of Rs.1550.00 to airindia was successful. Ref No 1946784488.,Travel & Booking
1394,Your UPI transaction of Rs.15728.00 to bookmyshow was successful. Ref No 8023293722.,Travel & Booking
1395,Failed UPI transaction of Rs.19429.00 attempted at ola@upi on 08-Mar-25. Ref No 3955888086. Amount will be reversed if debited.,Failed Transactions
1396,Failed UPI transaction of Rs.8748.00 attempted at swiggy@upi on 16-May-25. Ref No 6502932830. Amount will be reversed if debited.,Failed Transactions
1397,Rs.5446.00 credited to your a/c XXXX9049 from refund@upi. Ref No 9508508249. Avl bal Rs.39215.00.,Transfers Received
1398,Failed UPI transaction of Rs.10289.00 attempted at swiggy@upi on 25-Apr-25. Ref No 1790853221. Amount will be reversed if debited.,Failed Transactions
1399,Rs.13127.00 credited to your a/c XXXX7391 from paytm@upi. Ref No 9641061895. Avl bal Rs.68068.00.,Transfers Received
1400,UPI transaction of Rs.2136.00 made to kfc on 08-Aug-25. Ref No 7193675767. Avl bal Rs.92966.00.,Food & Delivery
1401,Rs.1731.00 debited towards delhimetro ride via UPI. Ref No 8067468549. Avl bal Rs.59347.00.,Transport
1402,UPI transaction of Rs.11811.00 made to burgerking on 03-Aug-25. Ref No 7510016785. Avl bal Rs.89995.00.,Food & Delivery
1403,Failed UPI transaction of Rs.9676.00 attempted at myntra@upi on 22-Jul-25. Ref No 5691546964. Amount will be reversed if debited.,Failed Transactions
1404,Rs.6635.00 paid via UPI for djb bill. Ref No 9907066715.,Bills & Recharge
1405,Failed UPI transaction of Rs.8890.00 attempted at ola@upi on 24-Jul-25. Ref No 5017256245. Amount will be reversed if debited.,Failed Transactions
1406,Rs.14404.00 credited to your a/c XXXX3105 from phonepe@upi. Ref No 8743528647. Avl bal Rs.33859.00.,Transfers Received
1407,Failed UPI transaction of Rs.8577.00 attempted at flipkart@upi on 26-Jun-25. Ref No 1568650539. Amount will be reversed if debited.,Failed Transactions
